9.2,0.22288991410024764
9.3,0.1244544235070617
9.4,0.024775425453357765
9.5,-0.0751511204618093
9.6,-0.17432678122297965
9.7,-0.27176062641094245
9.8,-0.3664791292519284
9.9,-0.45753589377532133
10.0,-0.5440211108893698
10.1,-0.6250706488928821
10.2,-0.6998746875935423
10.3,-0.7676858097635825
10.4,-0.8278264690856537
10.5,-0.87969575997167
10.6,-0.9227754216128066
10.7,-0.9566350162701879
10.8,-0.9809362300664916
10.9,-0.9954362533063774
11.0,-0.9999902065507035
11.1,-0.9945525882039892
11.2,-0.9791777291513174
11.3,-0.954019249902089
11.4,-0.9193285256646757
11.5,-0.8754521746884285
11.6,-0.8228285949687089
11.7,-0.7619835839190333
11.8,-0.6935250847771224
11.9,-0.6181371122370333
12.0,-0.5365729180004349
12.1,-0.44964746453460147
12.2,-0.3582292822368287
12.3,-0.26323179136580094
12.4,-0.1656041754483094
12.5,-0.06632189735120068
12.6,0.033623047221136695
12.7,0.13323204141994222
12.8,0.23150982510153895
12.9,0.32747443913769303
13.0,0.4201670368266409
13.1,0.5086614643723737
13.2,0.592073514707223
13.3,0.6695697621966024
13.4,0.7403758899524486
13.5,0.803784426551621
13.6,0.8591618148564958
13.7,0.9059547423084618
13.8,0.9436956694441048
13.9,0.9720075013949759
14.0,0.9906073556948704
14.1,0.9993093887479176
14.2,0.9980266527163617
14.3,0.9867719642746133
14.4,0.9656577765492774
14.5,0.934895055524683
14.6,0.8947911721405042
14.7,0.8457468311429343
14.8,0.7882520673753163
14.9,0.722881349511976
15.0,0.6502878401571168
15.1,0.5711968696599886
15.2,0.48639868885379967
15.3,0.39674057313061206
15.4,0.30311835674570226
15.5,0.2064674819377966
15.6,0.10775365229944406
15.7,0.007963183785937343
15.8,-0.09190685022768164
15.9,-0.19085858137418937
16.0,-0.2879033166650653
16.1,-0.3820714171840091
16.2,-0.47242198639846616
16.3,-0.5580522712867794
16.4,-0.6381066823479474
16.5,-0.711785342369123
16.6,-0.7783520785342984
16.7,-0.8371417780197468
16.8,-0.8875670335815046
16.9,-0.9291240127343684
17.0,-0.9613974918795568
17.1,-0.9840650050816434
17.2,-0.9969000660415961
17.3,-0.9997744310730111
17.4,-0.9926593804706332
17.5,-0.9756260054681576
17.6,-0.948844497918124
17.7,-0.9125824497911845
17.8,-0.8672021794855813
17.9,-0.8131571116614885
18.0,-0.750987246771676
18.1,-0.6813137655554999
18.2,-0.6048328224062841
18.3,-0.5223085896267315
18.4,-0.43456562207189675
18.5,-0.34248061846961253
18.6,-0.2469736617366209
18.7,-0.1489990258141988
18.8,-0.04953564087836742
18.9,0.05042268780681122
19.0,0.14987720966295234
19.1,0.24783420798295983
19.2,0.3433149288198954
19.3,0.4353653603728932
19.4,0.5230657651576964
19.5,0.605539869719601
19.6,0.6819636200681356
19.7,0.7515734153521483
19.8,0.8136737375071054
19.9,0.8676441006416673
20.0,0.9129452507276277
20.1,0.9491245536478946
20.2,0.9758205177669755
20.3,0.9927664058359071
20.4,0.9997929001426692
20.5,0.9968297942787993
20.6,0.9839066946186161
20.7,0.9611527245021165
20.8,0.9287952340772404
20.9,0.8871575286923511
21.0,0.8366556385360561
21.1,0.7777941618010928
21.2,0.7111612229059824
21.3,0.6374225961502389
21.4,0.5573150535176614
21.5,0.47163900309419615
21.6,0.3812504916549401
21.7,0.28705265132772845
21.8,0.18998667579543774
21.9,0.09102241619984787
22.0,-0.008851309290403876
22.1,-0.10863659542407976
22.2,-0.20733642060675878
22.3,-0.30396460881104703
22.4,-0.3975556831214329
22.5,-0.4871745124605095
22.6,-0.5719256551095638
22.7,-0.6509623056662469
22.8,-0.723494756044245
22.9,-0.7887982859754165
23.0,-0.8462204041751706
23.1,-0.8951873678196818
23.2,-0.9352099151945389
23.3,-0.9658881542360704
23.4,-0.9869155581206487
23.5,-0.9980820279793963
23.6,-0.9992759921366277
23.7,-0.9904855208971565
23.8,-0.9717984457438633
23.9,-0.9434014817545555
24.0,-0.9055783620066239
24.1,-0.8587070026099295
24.2,-0.8032557266939547
24.3,-0.7397785850778934
24.4,-0.6689098203780243
24.5,-0.5913575298651244
24.6,-0.5078965903906221
24.7,-0.41936091607323134
24.8,-0.32663512610472223
24.9,-0.23064570592739567
25.0,-0.13235175009777303
25.1,-0.03273537933084532
25.2,0.06720807252547492
25.3,0.16648000353715925
25.4,0.2640885213844694
25.5,0.3590583540221683
25.6,0.4504405942753893
25.7,0.5373221810064719
25.8,0.6188350221200393
25.9,0.694164668252242
26.0,0.7625584504796027
26.1,0.8233330007380816
26.2,0.8758810798108894
26.3,0.9196776446620198
26.4,0.9542850944926969
26.5,0.979357643103917
26.6,0.9946447738778381
26.7,0.9999937428570207
26.8,0.9953511049115591
26.9,0.9807632477451529
27.0,0.956375928404503
27.1,0.9224328169230858
27.2,0.8792730616507243
27.3,0.8273279005953786
27.4,0.7671163526355301
27.5,0.6992400316550977
27.6,0.6243771354163914
27.7,0.5432756692322479
27.8,0.4567459721441928
27.9,0.36565262028262135
28.0,0.27090578830786904
28.1,0.1734521552458921
28.2,0.07426544558436131
28.3,-0.02566329986055949
28.4,-0.12533562609642912
28.5,-0.22375564018679642
28.6,-0.3199399618841981
28.7,-0.4129275492405401
28.8,-0.5017893010205742
28.9,-0.5856373399742976
29.0,-0.6636338842129675
29.1,-0.7349996180487777
29.2,-0.7990214786596137
29.3,-0.8550597807770702
29.4,-0.9025546082101854
29.5,-0.9410314083429535
29.6,-0.9701057337071853
29.7,-0.9894870832545352
29.8,-0.9989818049469494
29.9,-0.9984950306638146
30.0,-0.9880316240928618
30.1,-0.9676961321338052
30.2,-0.9376917403002811
30.3,-0.8983182425573547
30.4,-0.8499690458793281
30.5,-0.7931272394572851
30.6,-0.7283607678315934
30.7,-0.6563167561777904
30.8,-0.5777150444457317
30.9,-0.4933409949567783
31.0,-0.404037645323065
31.1,-0.3106972850943722
31.2,-0.2142525402958877
31.3,-0.11566705493723693
31.4,-0.0159258626001018
31.5,0.08397445569174683
31.6,0.183035728980588
31.7,0.2802681697690195
31.8,0.374700263649462
31.9,0.46538847635495545
32.0,0.5514266812416906
32.1,0.631955213006885
32.2,0.7061694571803343
32.3,0.7733278895662207
32.4,0.8327594853077798
32.5,0.8838704235458307
32.6,0.9261500206805285
32.7,0.9591758329530804
32.8,0.9826178773641395
32.9,0.9962419287548636
33.0,0.9999118601072672
33.1,0.9935910026803949
33.2,0.9773425123922587
33.3,0.9513287387867827
33.4,0.915809602890819
33.5,0.8711400001691764
33.6,0.8177662545264418
33.7,0.756221658786063
33.8,0.6871211462047443
33.9,0.611155146262596
34.0,0.5290826861200238
34.1,0.4417238066692238
34.2,0.3499513689566622
34.3,0.2546823328440351
34.4,0.15686859504841
34.5,0.057487478104924564
34.6,-0.04246803471695152
34.7,-0.1419992209740017
34.8,-0.24011159795377449
34.9,-0.3358248592171419
35.0,-0.428182669496151
35.1,-0.5162622200799271
35.2,-0.5991834492142653
35.3,-0.6761178353877643
35.4,-0.7462966756449163
35.5,-0.8090187662119065
35.6,-0.863657408692956
35.7,-0.9096666718335282
35.8,-0.9465868462849605
35.9,-0.9740490378683264
36.0,-0.9917788534431158
36.1,-0.9995991425528029
36.2,-0.9974317674536479
36.3,-0.9852983838412038
36.4,-0.9633202244737609
36.5,-0.9317168878547055
36.6,-0.8908041440768614
36.7,-0.8409907797521016
36.8,-0.7827745135506544
36.9,-0.7167370231606575
37.0,-0.6435381333569995
37.1,-0.5639092232502625
37.2,-0.478645918588415
37.3,-0.38860014212734334
37.4,-0.2946716015002576
37.5,-0.19779879963646227
37.6,-0.09894965755028955
37.7,0.0008881568057175921
37.8,0.10071709699250053
37.9,0.1995397052387874
38.0,0.2963685787093853
38.1,0.39023623530794616
38.2,0.480204780438259
38.3,0.5653752781370229
38.4,0.6448967329448673
38.5,0.7179745927716441
38.6,0.783878687798293
38.7,0.8419505260923049
38.8,0.8916098730414407
38.9,0.932360548866189
39.0,0.9637953862840878
39.1,0.985600298790633
39.2,0.9975574189078051
39.3,0.999547275043892
39.4,0.9915499852141411
39.5,0.9736454556949781
39.6,0.9460125826269081
39.7,0.9089274645434138
39.8,0.8627606436856788
39.9,0.8079734036669851
40.0,0.7451131604793488
40.1,0.6748079928938668
40.2,0.5977603669052548
40.3,0.5147401169238381
40.4,0.42657675384457316
40.5,0.33415117684842055
40.6,0.23838687174889206
40.7,0.1402406838270716
40.8,0.040693257349864856
40.9,-0.05926076270338633
41.0,-0.158622668804709
41.1,-0.256399669633018
41.2,-0.3516148097168163
41.3,-0.4433167308503208
41.4,-0.5305891777502036
41.5,-0.6125601529754697
41.6,-0.6884106296376704
41.7,-0.7573827348468307
41.8,-0.8187873221268436
41.9,-0.8720108571392737
42.0,-0.9165215479156338
42.1,-0.9518746583469646
42.2,-0.9777169518400209
42.3,-0.9937902207405457
42.4,-0.9999338662588036
42.5,-0.996086503119594
42.6,-0.9822865729036345
42.7,-0.9586719599519926
42.8,-0.9254786136713307
42.9,-0.8830381910054188
43.0,-0.8317747426285983
43.1,-0.7722004759716072
43.2,-0.7049106374142481
43.3,-0.630577564780328
43.4,-0.5499439695603477
43.5,-0.46381551598382736
43.6,-0.3730527710886221
43.7,-0.27856260621955026
43.8,-0.1812891358696948
43.9,-0.0822042844004434
44.0,0.017701925105413577
44.1,0.11743126282709573
44.2,0.2159872661882241
44.3,0.31238519618149074
44.4,0.40566187655533587
44.5,0.4948853175526281
44.6,0.5791640280442708
44.7,0.6576559230138694
44.8,0.7295767373928534
44.9,0.7942078621778189
45.0,0.8509035245341184
45.1,0.899097240144582
45.2,0.9383074733335544
45.3,0.9681424484121893
45.4,0.988304064171637
45.5,0.9985908724117705
45.6,0.9989000907450211
45.7,0.9892286295640171
45.8,0.9696731229119208
45.9,0.940428962947006
46.0,0.9017883476488092
46.1,0.8541373612725007
46.2,0.7979521167226309
46.3,0.7337939983903741
46.4,0.6623040529862428
46.5,0.5841965844132856
46.6,0.500252016678587
46.7,0.4113090961545671
46.8,0.3182565111024882
46.9,0.22202401219308238
47.0,0.123573122745224
47.1,0.023887531502738858
47.2,-0.07603673605835357
47.3,-0.17520126968714714
47.4,-0.27261525014307375
47.5,-0.36730534913419133
47.6,-0.45832545449176587
47.7,-0.544766123410311
47.8,-0.6257636692994736
47.9,-0.7005087914549692
48.0,-0.7682546613236668
48.1,-0.8283243845676455
48.2,-0.880117764368662
48.3,-0.9231172983963569
48.4,-0.9568933495204878
48.5,-0.981108438603097
48.6,-0.9955206164785154
48.7,-0.9999858814294444
48.8,-0.9944596180045154
48.9,-0.9789970428011298
49.0,-0.9537526527594719
49.1,-0.918978681480152
49.2,-0.8750225789894467
49.3,-0.8223235401334913
49.4,-0.7614081162885409
49.5,-0.6928849542336957
49.6,-0.6174387147534618
49.7,-0.5358232317335149
49.8,-0.4488539801017046
49.9,-0.35739992787211133
